sample,gain_igrmonty,gain_coports,log10_gain_igrmonty,log10_gain_coports
222,119.08616466228722,7381.1261238203015,2.0758613084194,3.8681226263286006
223,1399.3020798830528,2242.0151597088907,3.1459114796558936,3.3506385448136644
224,425.45828155675457,227.72261556239522,2.6288569816287066,2.357406163360974
225,881.4797019693806,4341.1129044354875,2.9452123161541306,3.637601081193611
226,2989.2364387634298,402.50764323331595,3.475560267661955,2.6047741316170216
227,1082.4758549837138,724.7651811927738,3.0344182180376107,2.860197321011097
228,3082.4220402813794,7029.4597023834785,3.4888921013573846,3.8469219456043238
229,4356.085679772935,105.33290447779297,3.6390964132983035,2.0225640597027867
230,605.0642141319536,342.50552366492116,2.7818014678149114,2.5346675798513676
231,1407.887333668713,70.67307435023227,3.1485679017352477,1.849253983974977
232,9811.967527717281,1248.9354472797284,3.9917561022578973,3.096539991925215
233,68.23497145404353,7377.686168147285,1.8340070141994935,3.867920177274533
234,3385.008388174333,7596.600618804389,3.529559749220074,3.8806192945484503
235,6201.435436080767,6555.333824577932,3.7924922265651118,3.8165948126516733
236,3087.3033564354273,824.9981119945646,3.48957930507429,2.9164529546695848
237,6288.798948529526,933.2786515209257,3.798567710654781,2.970011331581393
238,732.5957458498867,4937.815614373174,2.864864392407582,3.6935348686750213
239,3035.628342723158,3515.882231535068,3.4822485990466103,3.5460343194588866
240,248.90284927783597,4545.290325933913,2.396029868157645,3.6575616285753956
241,1916.46824907296,2897.2751864864267,3.282501628512555,3.4619897469457976
242,597.7723585417498,20736.474157935514,2.7765358290533206,4.316734914833854
243,59.50492915661207,1861.0703466368616,1.7745529424823439,3.26976278934721
244,8954.631793326645,14767.526683330714,3.9520477327407093,4.169307764253896
245,11936.548282064457,324.0469646897786,4.076878759056739,2.510607957822332
246,4121.160451019092,102.16256602861286,3.6150195234388542,2.0092917926154943
247,339.33024685404047,1159.0731225756233,2.5306225730442753,3.064110835212392
248,5015.12506460706,5708.453660113849,3.700281767703692,3.7565184799042535
249,1005.3429765488124,11100.428746845155,3.002314248235884,4.045339753452691
250,4154.053485269109,112.277692034427,3.618472083967905,2.0502934767535073
251,27.450799207742886,930.7472366804609,1.438554993101591,2.968831755504226
252,8763.80250635073,1057.2121974656661,3.9426925821054057,3.024162165111842
253,962.3599309710215,51.651657580507994,2.9833375323279987,1.7130842632518992
254,3015.123172048595,2224.228509020166,3.479305058382765,3.347179403012791
255,1202.3275489997231,915.1679979123899,3.080022798236174,2.961500825071045
256,175.8126804775245,2411.834435722881,2.2450501953271376,3.3823474916439564
257,516.418941525156,278.4693782608509,2.7130021632012564,2.4447774451703848
258,3721.1372276069997,2310.259904235426,3.570675686171376,3.36366084076912
259,315.1831328775388,12728.72585069307,2.4985629680363792,4.104784932820368
260,2.6384701273026616,14209.071198408601,0.42135218146896725,4.152565690412392
261,1202.3156258548145,5272.48282072911,3.080018491438313,3.7220151733570517
262,26.963142028213962,149.54788994658202,1.4307704993620016,2.1747802897108954
263,7491.752441906874,4458.241342092373,3.874583418077184,3.649163574844518
264,948.9690863077201,3737.2957851866763,2.9772520650462098,3.5725574710877757
265,186.3664426205452,12274.657817304864,2.2703677154389243,4.089009394063628
266,2306.923151669828,3073.7690213631495,3.3630331275242913,3.487671229293742
267,177.47840016354564,1068.904312329269,2.249145505218759,3.0289388291681876
268,220.51310930557833,6095.218723245975,2.343434412986806,3.784989294629452
269,1169.2116887425452,43.35086464931597,3.0678931483985474,1.6369977640655582
270,138.70075563008083,101.90028369224257,2.1420788270796334,2.0081753930918436
271,2062.7318671422545,2830.7752435298958,3.3144427780513195,3.451905388838911
272,11880.761616215284,4655.991887020621,4.074844281985034,3.6680122148924235
273,14354.12707838999,482.29382757426777,4.1569767867617875,2.6833117038302614
274,10271.054880197296,3688.546816560448,4.011615049743538,3.5668553000744123
275,281.0010942614919,16552.01268728714,2.4487080111179,4.218850810548972
276,2583.209622281408,6634.473924518944,3.412159649729737,3.821806491520501
277,3309.900155403888,625.9404318278183,3.519814893288967,2.796533005160249
278,939.0298595330706,6093.771737001905,2.972679402302602,3.784886182210718
279,7169.238813795789,498.40324546514205,3.855473047366963,2.69758086166679
280,3514.3451420522874,466.08745356827205,3.5458444110944125,2.6684674124811716
281,1533.3413589662898,4783.862848176739,3.1856388501003803,3.679778720074447
282,99.7503294619699,9532.248110087143,1.9989143387776251,3.979195337853963
283,359.69574341841104,263.2359195618412,2.555935298477855,2.4203451501513937
284,3014.0131171723224,2052.3069745940256,3.47914513805929,3.3122423210602827
285,8279.713394970839,5707.8957101434235,3.9180153037973287,3.756476029452595
286,1909.9116339656582,257.3804765436343,3.2810132741750144,2.4105756006455183
287,1417.4635629656857,18065.873569665466,3.1515119038215036,4.256858966585611
288,367.7592691872104,1047.1836980471267,2.5655636277112626,3.0200228727488834
289,766.3430198469168,188.65385621333886,2.884423206031319,2.2756656869028116
290,8974.880579637887,46283.65229039501,3.953028678537338,4.665427622254216
291,3868.6272196130444,1661.7039183868567,3.587556883180814,3.220553643957207
292,2148.9841399495626,1784.472987068828,3.3322332102993517,3.251509978094009
293,2417.268997981802,4898.698302201705,3.383324982157211,3.690080693237984
294,170.10858529050103,155.0848550299736,2.23072623277894,2.190569388412826
295,1597.046131889268,2136.954769395621,3.203317461245299,3.3297953300209815
296,3778.037467818375,6028.471332390077,3.577266260622893,3.7802072000218057
